Distance,Pressure
 1.542041E-02, 4.262515E-02
 1.548041E-02, 4.258791E-02
 1.554042E-02, 4.255067E-02
 1.560042E-02, 4.251343E-02
 1.566042E-02, 4.247619E-02
 1.572042E-02, 4.243895E-02
 1.578042E-02, 4.240171E-02
 1.584042E-02, 4.236447E-02
 1.590043E-02, 4.232723E-02
 1.596043E-02, 4.228999E-02
 1.602043E-02, 4.225275E-02
 1.608043E-02, 4.221551E-02
 1.614043E-02, 4.217827E-02
 1.620043E-02, 4.214103E-02
 1.626044E-02, 4.210379E-02
 1.632044E-02, 4.206655E-02
 1.638044E-02, 4.202931E-02
 1.644044E-02, 4.199207E-02
 1.650044E-02, 4.195483E-02
 1.656044E-02, 4.191759E-02
 1.662045E-02, 4.188035E-02
 1.668045E-02, 4.184312E-02
 1.674045E-02, 4.180587E-02
 1.680045E-02, 4.176863E-02
 1.686045E-02, 4.173139E-02
 1.692045E-02, 4.169415E-02
 1.698046E-02, 4.165691E-02
 1.704046E-02, 4.161967E-02
 1.710046E-02, 4.158244E-02
 1.716046E-02, 4.154519E-02
 1.722046E-02, 4.150795E-02
 1.728046E-02, 4.147071E-02
 1.734046E-02, 4.143348E-02
 1.740047E-02, 4.139624E-02
 1.746047E-02, 4.135900E-02
 1.752047E-02, 4.132175E-02
 1.758047E-02, 4.128452E-02
 1.764047E-02, 4.124728E-02
 1.770047E-02, 4.121004E-02
 1.776048E-02, 4.117279E-02
 1.782048E-02, 4.113556E-02
 1.788048E-02, 4.109832E-02
 1.794048E-02, 4.106108E-02
 1.800048E-02, 4.102384E-02
 1.806048E-02, 4.098660E-02
 1.812049E-02, 4.094936E-02
 1.818049E-02, 4.091211E-02
 1.824049E-02, 4.087488E-02
 1.830049E-02, 4.083803E-02
 1.836049E-02, 4.080122E-02
 1.842049E-02, 4.076440E-02
 1.848049E-02, 4.072759E-02
 1.854050E-02, 4.069078E-02
 1.860050E-02, 4.065396E-02
 1.866050E-02, 4.061715E-02
 1.872050E-02, 4.058034E-02
 1.878050E-02, 4.054353E-02
 1.884050E-02, 4.050671E-02
 1.890051E-02, 4.046990E-02
 1.896051E-02, 4.043309E-02
 1.902051E-02, 4.039627E-02
 1.908051E-02, 4.035946E-02
 1.914051E-02, 4.032265E-02
 1.920052E-02, 4.028583E-02
 1.926052E-02, 4.024902E-02
 1.932052E-02, 4.021221E-02
 1.938052E-02, 4.017539E-02
 1.944052E-02, 4.013858E-02
 1.950052E-02, 4.010177E-02
 1.956053E-02, 4.006495E-02
 1.962053E-02, 4.002814E-02
 1.968053E-02, 3.999133E-02
 1.974053E-02, 3.995452E-02
 1.980053E-02, 3.991770E-02
 1.986053E-02, 3.988089E-02
 1.992053E-02, 3.984408E-02
 1.998053E-02, 3.980726E-02
 2.004054E-02, 3.977045E-02
 2.010054E-02, 3.973364E-02
 2.016054E-02, 3.969682E-02
 2.022054E-02, 3.966001E-02
 2.028054E-02, 3.962320E-02
 2.034055E-02, 3.958638E-02
 2.040055E-02, 3.954957E-02
 2.046055E-02, 3.951276E-02
 2.052055E-02, 3.947595E-02
 2.058055E-02, 3.943913E-02
 2.064055E-02, 3.940232E-02
 2.070056E-02, 3.936551E-02
 2.076056E-02, 3.932869E-02
 2.082056E-02, 3.929188E-02
 2.088056E-02, 3.925507E-02
 2.094056E-02, 3.921825E-02
 2.100056E-02, 3.918144E-02
 2.106057E-02, 3.914463E-02
 2.112057E-02, 3.910781E-02
 2.118057E-02, 3.907100E-02
 2.124057E-02, 3.903419E-02
 2.130057E-02, 3.899737E-02
 2.136057E-02, 3.896056E-02
 2.142057E-02, 3.892375E-02
 2.148058E-02, 3.888693E-02
 2.154058E-02, 3.885012E-02
 2.160058E-02, 3.881331E-02
 2.166058E-02, 3.877650E-02
 2.172058E-02, 3.873968E-02
 2.178058E-02, 3.870287E-02
 2.184059E-02, 3.866606E-02
 2.190059E-02, 3.862946E-02
 2.196059E-02, 3.859295E-02
 2.202059E-02, 3.855643E-02
 2.208059E-02, 3.851991E-02
 2.214059E-02, 3.848339E-02
 2.220060E-02, 3.844687E-02
 2.226060E-02, 3.841036E-02
 2.232060E-02, 3.837384E-02
 2.238060E-02, 3.833732E-02
 2.244060E-02, 3.830080E-02
 2.250060E-02, 3.826429E-02
 2.256060E-02, 3.822776E-02
 2.262061E-02, 3.819125E-02
 2.268061E-02, 3.815473E-02
 2.274061E-02, 3.811821E-02
 2.280061E-02, 3.808169E-02
 2.286061E-02, 3.804518E-02
 2.292061E-02, 3.800866E-02
 2.298062E-02, 3.797214E-02
 2.304062E-02, 3.793562E-02
 2.310062E-02, 3.789910E-02
 2.316062E-02, 3.786258E-02
 2.322062E-02, 3.782607E-02
 2.328062E-02, 3.778955E-02
 2.334063E-02, 3.775303E-02
 2.340063E-02, 3.771651E-02
 2.346063E-02, 3.768000E-02
 2.352063E-02, 3.764348E-02
 2.358063E-02, 3.760696E-02
 2.364063E-02, 3.757044E-02
 2.370064E-02, 3.753392E-02
 2.376064E-02, 3.749740E-02
 2.382064E-02, 3.746089E-02
 2.388064E-02, 3.742437E-02
 2.394064E-02, 3.738785E-02
 2.400064E-02, 3.735133E-02
 2.406065E-02, 3.731481E-02
 2.412065E-02, 3.727829E-02
 2.418065E-02, 3.724178E-02
 2.424065E-02, 3.720526E-02
 2.430065E-02, 3.716874E-02
 2.436065E-02, 3.713222E-02
 2.442065E-02, 3.709570E-02
 2.448066E-02, 3.705919E-02
 2.454066E-02, 3.702267E-02
 2.460066E-02, 3.698615E-02
 2.466066E-02, 3.694963E-02
 2.472066E-02, 3.691312E-02
 2.478066E-02, 3.687660E-02
 2.484067E-02, 3.684008E-02
 2.490067E-02, 3.680356E-02
 2.496067E-02, 3.676704E-02
 2.502067E-02, 3.673052E-02
 2.508067E-02, 3.669401E-02
 2.514067E-02, 3.665749E-02
 2.520068E-02, 3.662097E-02
 2.526068E-02, 3.658445E-02
 2.532068E-02, 3.654794E-02
 2.538068E-02, 3.651142E-02
 2.544068E-02, 3.647490E-02
 2.550068E-02, 3.643838E-02
