 TIME, ISTEP, FT, FX, FY, FZ, MOMX, MOMY, MOMZ, XBAR, YBAR, ZBAR
 1.360001E+01,  1360,  3.132982E+00,  1.205410E-03, -3.132981E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.745406E-07, -2.439803E-06,  6.645727E-03,  5.000000E-01
 1.370001E+01,  1370,  3.133216E+00,  4.484124E-03, -3.133213E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.057031E-07, -2.605366E-06,  1.888563E-03,  5.000000E-01
 1.380001E+01,  1380,  3.133530E+00,  6.178885E-03, -3.133524E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  8.591353E-08, -3.112824E-06,  1.592480E-03,  5.000000E-01
 1.390001E+01,  1390,  3.133774E+00,  6.142570E-03, -3.133768E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.127685E-07, -5.065187E-06,  2.547726E-03,  5.000000E-01
 1.400001E+01,  1400,  3.134069E+00,  4.704762E-03, -3.134066E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.951915E-07, -6.695150E-06,  4.353864E-03,  5.000000E-01
 1.410001E+01,  1410,  3.134269E+00,  1.874652E-03, -3.134268E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.604476E-07, -8.146390E-06,  1.326713E-02,  5.000000E-01
 1.420001E+01,  1420,  3.134531E+00, -1.233098E-03, -3.134531E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.756250E-07, -8.699247E-06, -2.156077E-02,  5.000000E-01
 1.430001E+01,  1430,  3.134748E+00, -3.560975E-03, -3.134746E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.237385E-07, -8.046526E-06, -6.934749E-03,  5.000000E-01
 1.440001E+01,  1440,  3.134972E+00, -4.578574E-03, -3.134968E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.526937E-07, -6.823209E-06, -4.616334E-03,  5.000000E-01
 1.450001E+01,  1450,  3.135200E+00, -3.855261E-03, -3.135198E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.116082E-08, -5.122581E-06, -4.177311E-03,  5.000000E-01
 1.460001E+01,  1460,  3.135387E+00, -1.672288E-03, -3.135387E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.870269E-07, -3.760671E-06, -7.219593E-03,  5.000000E-01
 1.470001E+01,  1470,  3.135592E+00,  1.463027E-03, -3.135591E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.871345E-07, -2.198966E-06,  4.978909E-03,  5.000000E-01
 1.480001E+01,  1480,  3.135762E+00,  4.254929E-03, -3.135759E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.207702E-07, -2.108371E-06,  1.630031E-03,  5.000000E-01
 1.490001E+01,  1490,  3.135924E+00,  5.927053E-03, -3.135918E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.148178E-07, -3.384211E-06,  1.808990E-03,  5.000000E-01
 1.500001E+01,  1500,  3.136092E+00,  6.148569E-03, -3.136086E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.815113E-07, -4.909848E-06,  2.475080E-03,  5.000000E-01
 1.510001E+01,  1510,  3.136261E+00,  4.767104E-03, -3.136257E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.742571E-07, -6.198468E-06,  3.977762E-03,  5.000000E-01
 1.520001E+01,  1520,  3.136410E+00,  2.173055E-03, -3.136409E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.556126E-07, -7.799914E-06,  1.095900E-02,  5.000000E-01
 1.530001E+01,  1530,  3.136573E+00, -1.151666E-03, -3.136573E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.829208E-07, -8.518866E-06, -2.261431E-02,  5.000000E-01
 1.540001E+01,  1540,  3.136718E+00, -3.308343E-03, -3.136717E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.393705E-07, -8.127753E-06, -7.543472E-03,  5.000000E-01
 1.550001E+01,  1550,  3.136869E+00, -4.394122E-03, -3.136867E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.767134E-07, -6.657081E-06, -4.689733E-03,  5.000000E-01
 1.560001E+01,  1560,  3.137023E+00, -4.006246E-03, -3.137021E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.799311E-08, -5.639331E-06, -4.422160E-03,  5.000000E-01
 1.570001E+01,  1570,  3.137128E+00, -1.767303E-03, -3.137128E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.677446E-07, -3.696208E-06, -6.715019E-03,  5.000000E-01
 1.580001E+01,  1580,  3.137267E+00,  9.649382E-04, -3.137267E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.749583E-07, -2.692852E-06,  9.141364E-03,  5.000000E-01
 1.590001E+01,  1590,  3.137351E+00,  3.827450E-03, -3.137349E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.200970E-07, -2.667246E-06,  2.270445E-03,  5.000000E-01
 1.600001E+01,  1600,  3.137488E+00,  5.870890E-03, -3.137482E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.271458E-07, -3.037316E-06,  1.644330E-03,  5.000000E-01
 1.610001E+01,  1610,  3.137595E+00,  6.167265E-03, -3.137589E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.570701E-07, -4.667836E-06,  2.349447E-03,  5.000000E-01
 1.620001E+01,  1620,  3.137684E+00,  4.753557E-03, -3.137681E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.456070E-07, -6.279994E-06,  4.051376E-03,  5.000000E-01
 1.630001E+01,  1630,  3.137791E+00,  2.299886E-03, -3.137790E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.391496E-07, -7.400873E-06,  9.816823E-03,  5.000000E-01
 1.640001E+01,  1640,  3.137905E+00, -8.191314E-04, -3.137905E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.750474E-07, -8.709684E-06, -3.254043E-02,  5.000000E-01
 1.650001E+01,  1650,  3.137985E+00, -3.122055E-03, -3.137984E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.552869E-07, -7.867076E-06, -7.729073E-03,  5.000000E-01
 1.660001E+01,  1660,  3.138089E+00, -4.258071E-03, -3.138087E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.985053E-07, -7.024765E-06, -5.105865E-03,  5.000000E-01
 1.670001E+01,  1670,  3.138187E+00, -3.766257E-03, -3.138185E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.286307E-10, -5.448779E-06, -4.539861E-03,  5.000000E-01
 1.680001E+01,  1680,  3.138262E+00, -1.740037E-03, -3.138261E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.506174E-07, -4.219055E-06, -7.748493E-03,  5.000000E-01
 1.690001E+01,  1690,  3.138339E+00,  8.025867E-04, -3.138339E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.662441E-07, -2.936537E-06,  1.193529E-02,  5.000000E-01
 1.700001E+01,  1700,  3.138399E+00,  3.637046E-03, -3.138397E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.275656E-07, -3.112442E-06,  2.775803E-03,  5.000000E-01
 1.710001E+01,  1710,  3.138485E+00,  5.567505E-03, -3.138480E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.369946E-07, -3.421060E-06,  1.951368E-03,  5.000000E-01
 1.720001E+01,  1720,  3.138558E+00,  5.869491E-03, -3.138553E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.501033E-07, -4.655264E-06,  2.464707E-03,  5.000000E-01
 1.730001E+01,  1730,  3.138619E+00,  4.783714E-03, -3.138616E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.347169E-07, -5.909646E-06,  3.787413E-03,  5.000000E-01
 1.740001E+01,  1740,  3.138680E+00,  2.473188E-03, -3.138680E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.209070E-07, -6.859199E-06,  8.453495E-03,  5.000000E-01
 1.750001E+01,  1750,  3.138761E+00, -7.479928E-04, -3.138761E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.604546E-07, -8.384841E-06, -3.430056E-02,  5.000000E-01
 1.760001E+01,  1760,  3.138819E+00, -2.697815E-03, -3.138818E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.488784E-07, -7.930327E-06, -9.021319E-03,  5.000000E-01
 1.770001E+01,  1770,  3.138874E+00, -3.829285E-03, -3.138871E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.168426E-07, -6.688727E-06, -5.399062E-03,  5.000000E-01
 1.780001E+01,  1780,  3.138947E+00, -3.774009E-03, -3.138945E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.568656E-08, -5.716933E-06, -4.747172E-03,  5.000000E-01
 1.790001E+01,  1790,  3.138991E+00, -1.954108E-03, -3.138990E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.171907E-07, -4.470131E-06, -7.293214E-03,  5.000000E-01
 1.800002E+01,  1800,  3.139046E+00,  1.137287E-03, -3.139046E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.416427E-07, -2.861421E-06,  8.198837E-03,  5.000000E-01
 1.810001E+01,  1810,  3.139092E+00,  3.382891E-03, -3.139090E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.129653E-07, -2.804944E-06,  2.694888E-03,  5.000000E-01
 1.820001E+01,  1820,  3.139142E+00,  5.190303E-03, -3.139138E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.309911E-07, -3.529862E-06,  2.159212E-03,  5.000000E-01
 1.830001E+01,  1830,  3.139189E+00,  5.665234E-03, -3.139184E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.397424E-07, -4.361629E-06,  2.392353E-03,  5.000000E-01
 1.840001E+01,  1840,  3.139238E+00,  4.644099E-03, -3.139235E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.085470E-07, -5.835138E-06,  3.855982E-03,  5.000000E-01
 1.850002E+01,  1850,  3.139278E+00,  2.327753E-03, -3.139277E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.003251E-07, -7.284821E-06,  9.568117E-03,  5.000000E-01
 1.860002E+01,  1860,  3.139314E+00, -3.937300E-05, -3.139314E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.469120E-07, -7.847748E-06, -6.093463E-01,  5.000000E-01
 1.870002E+01,  1870,  3.139372E+00, -2.627545E-03, -3.139371E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.421822E-07, -7.813941E-06, -9.128535E-03,  5.000000E-01
 1.880001E+01,  1880,  3.139405E+00, -3.711022E-03, -3.139403E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.314107E-07, -6.837884E-06, -5.694828E-03,  5.000000E-01
 1.890001E+01,  1890,  3.139450E+00, -3.549061E-03, -3.139448E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.114004E-08, -6.014532E-06, -5.307388E-03,  5.000000E-01
 1.900002E+01,  1900,  3.139491E+00, -1.786698E-03, -3.139490E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.891248E-07, -4.169149E-06, -7.436172E-03,  5.000000E-01
 1.910002E+01,  1910,  3.139528E+00,  4.795401E-04, -3.139528E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.186969E-07, -3.440989E-06,  2.318600E-02,  5.000000E-01
 1.920002E+01,  1920,  3.139558E+00,  3.242983E-03, -3.139556E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.970416E-07, -2.902035E-06,  2.903171E-03,  5.000000E-01
 1.930002E+01,  1930,  3.139584E+00,  4.874321E-03, -3.139580E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.391200E-07, -3.437621E-06,  2.243790E-03,  5.000000E-01
 1.940002E+01,  1940,  3.139617E+00,  5.450890E-03, -3.139612E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.179269E-07, -4.535761E-06,  2.590920E-03,  5.000000E-01
 1.950002E+01,  1950,  3.139642E+00,  4.792579E-03, -3.139639E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.844066E-07, -5.550725E-06,  3.555484E-03,  5.000000E-01
 1.960002E+01,  1960,  3.139670E+00,  2.555271E-03, -3.139669E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.699550E-07, -6.913777E-06,  8.274570E-03,  5.000000E-01
 1.970002E+01,  1970,  3.139703E+00,  1.902598E-04, -3.139703E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.201335E-07, -8.289122E-06,  1.335063E-01,  5.000000E-01
 1.980002E+01,  1980,  3.139738E+00, -2.010680E-03, -3.139737E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.508389E-07, -7.153555E-06, -1.089390E-02,  5.000000E-01
 1.990002E+01,  1990,  3.139771E+00, -3.720328E-03, -3.139769E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.393400E-07, -7.154725E-06, -5.948133E-03,  5.000000E-01
 2.000002E+01,  2000,  3.139808E+00, -3.371586E-03, -3.139806E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -7.341203E-08, -5.890747E-06, -5.463022E-03,  5.000000E-01
 2.010002E+01,  2010,  3.139831E+00, -1.905538E-03, -3.139830E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.655526E-07, -4.464186E-06, -7.445137E-03,  5.000000E-01
 2.020002E+01,  2020,  3.139846E+00,  2.175850E-04, -3.139846E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.980620E-07, -3.374524E-06,  5.005384E-02,  5.000000E-01
 2.030002E+01,  2030,  3.139864E+00,  2.860202E-03, -3.139862E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.899747E-07, -3.027010E-06,  3.423260E-03,  5.000000E-01
 2.040002E+01,  2040,  3.139887E+00,  4.813369E-03, -3.139884E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.520103E-07, -3.300500E-06,  2.184482E-03,  5.000000E-01
 2.050002E+01,  2050,  3.139910E+00,  5.476049E-03, -3.139905E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -8.007894E-08, -4.391341E-06,  2.504349E-03,  5.000000E-01
 2.060002E+01,  2060,  3.139925E+00,  4.832661E-03, -3.139921E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.340206E-07, -5.746321E-06,  3.665267E-03,  5.000000E-01
 2.070002E+01,  2070,  3.139941E+00,  2.970735E-03, -3.139940E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.336469E-07, -6.394677E-06,  6.579807E-03,  5.000000E-01
 2.080002E+01,  2080,  3.139968E+00,  1.612559E-04, -3.139968E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -6.060434E-07, -7.700164E-06,  1.461758E-01,  5.000000E-01
 2.090002E+01,  2090,  3.139999E+00, -2.127822E-03, -3.139999E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.388280E-07, -7.785249E-06, -1.123584E-02,  5.000000E-01
 2.100002E+01,  2100,  3.140017E+00, -3.308273E-03, -3.140015E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.414463E-07, -7.215640E-06, -6.743098E-03,  5.000000E-01
 2.110002E+01,  2110,  3.140032E+00, -3.282236E-03, -3.140030E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -9.027884E-08, -5.837998E-06, -5.555807E-03,  5.000000E-01
 2.120002E+01,  2120,  3.140046E+00, -2.091231E-03, -3.140045E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.391889E-07, -4.480923E-06, -6.795686E-03,  5.000000E-01
 2.130002E+01,  2130,  3.140062E+00, -3.932456E-05, -3.140062E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.717076E-07, -3.354278E-06, -2.747335E-01,  5.000000E-01
 2.140002E+01,  2140,  3.140074E+00,  2.773314E-03, -3.140073E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.792183E-07, -2.783807E-06,  3.254553E-03,  5.000000E-01
 2.150002E+01,  2150,  3.140087E+00,  4.399580E-03, -3.140084E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.594360E-07, -3.251229E-06,  2.356023E-03,  5.000000E-01
 2.160002E+01,  2160,  3.140102E+00,  5.422785E-03, -3.140097E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.932930E-08, -4.372733E-06,  2.520593E-03,  5.000000E-01
 2.170002E+01,  2170,  3.140110E+00,  5.055236E-03, -3.140106E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.067031E-07, -5.399111E-06,  3.292944E-03,  5.000000E-01
 2.180002E+01,  2180,  3.140115E+00,  3.093549E-03, -3.140113E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.980463E-07, -6.924904E-06,  6.872372E-03,  5.000000E-01
 2.190002E+01,  2190,  3.140129E+00,  8.037115E-04, -3.140129E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.848568E-07, -7.777050E-06,  2.965272E-02,  5.000000E-01
 2.200002E+01,  2200,  3.140154E+00, -1.624075E-03, -3.140154E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.421253E-07, -7.950772E-06, -1.504059E-02,  5.000000E-01
 2.210002E+01,  2210,  3.140175E+00, -3.182831E-03, -3.140174E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.799334E-07, -6.831773E-06, -6.620085E-03,  5.000000E-01
 2.220002E+01,  2220,  3.140188E+00, -3.288895E-03, -3.140187E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.293132E-07, -5.880653E-06, -5.574723E-03,  5.000000E-01
 2.230002E+01,  2230,  3.140200E+00, -2.000700E-03, -3.140200E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.195573E-07, -4.669580E-06, -7.390620E-03,  5.000000E-01
 2.240002E+01,  2240,  3.140208E+00,  2.461070E-05, -3.140208E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.707321E-07, -3.722402E-06,  4.857398E-01,  5.000000E-01
 2.250002E+01,  2250,  3.140211E+00,  2.308556E-03, -3.140210E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.899858E-07, -3.098891E-06,  4.339532E-03,  5.000000E-01
 2.260002E+01,  2260,  3.140219E+00,  4.147777E-03, -3.140216E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.757023E-07, -3.630090E-06,  2.789651E-03,  5.000000E-01
 2.270002E+01,  2270,  3.140231E+00,  5.053258E-03, -3.140227E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.315260E-08, -4.430608E-06,  2.744030E-03,  5.000000E-01
 2.280002E+01,  2280,  3.140237E+00,  4.662900E-03, -3.140233E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.929336E-07, -5.321742E-06,  3.520309E-03,  5.000000E-01
 2.290002E+01,  2290,  3.140241E+00,  2.983786E-03, -3.140240E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.935860E-07, -6.770524E-06,  6.963278E-03,  5.000000E-01
 2.300002E+01,  2300,  3.140256E+00,  7.952989E-04, -3.140256E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.785441E-07, -7.677294E-06,  2.957441E-02,  5.000000E-01
 2.310002E+01,  2310,  3.140266E+00, -1.505057E-03, -3.140265E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.319417E-07, -7.996130E-06, -1.633230E-02,  5.000000E-01
 2.320002E+01,  2320,  3.140283E+00, -3.064027E-03, -3.140281E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.805387E-07, -7.192409E-06, -7.246631E-03,  5.000000E-01
 2.330002E+01,  2330,  3.140294E+00, -3.448804E-03, -3.140292E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.578931E-07, -6.070836E-06, -5.482235E-03,  5.000000E-01
 2.340002E+01,  2340,  3.140301E+00, -2.412313E-03, -3.140300E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.436343E-08, -4.678037E-06, -6.116831E-03,  5.000000E-01
 2.350002E+01,  2350,  3.140305E+00, -5.836655E-04, -3.140305E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157671E-07, -3.428604E-06, -1.882207E-02,  5.000000E-01
 2.360002E+01,  2360,  3.140298E+00,  1.981865E-03, -3.140297E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.486604E-07, -2.431648E-06,  3.978445E-03,  5.000000E-01
 2.370002E+01,  2370,  3.140312E+00,  3.977610E-03, -3.140309E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.693892E-07, -3.137661E-06,  2.520013E-03,  5.000000E-01
 2.380002E+01,  2380,  3.140313E+00,  5.287092E-03, -3.140309E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.320383E-08, -4.026171E-06,  2.387504E-03,  5.000000E-01
 2.390002E+01,  2390,  3.140320E+00,  5.176136E-03, -3.140316E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.462930E-07, -5.146831E-06,  3.074689E-03,  5.000000E-01
 2.400002E+01,  2400,  3.140311E+00,  3.779841E-03, -3.140309E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.483859E-07, -6.865290E-06,  5.587589E-03,  5.000000E-01
 2.410002E+01,  2410,  3.140313E+00,  1.630598E-03, -3.140312E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.551654E-07, -7.762147E-06,  1.460832E-02,  5.000000E-01
 2.420002E+01,  2420,  3.140330E+00, -1.130346E-03, -3.140330E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.463200E-07, -8.461660E-06, -2.302862E-02,  5.000000E-01
 2.430002E+01,  2430,  3.140347E+00, -2.928714E-03, -3.140346E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.229870E-07, -7.807893E-06, -8.226941E-03,  5.000000E-01
 2.440002E+01,  2440,  3.140356E+00, -3.734791E-03, -3.140354E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.145518E-07, -6.291159E-06, -5.232316E-03,  5.000000E-01
 2.450002E+01,  2450,  3.140361E+00, -3.196960E-03, -3.140359E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.734113E-08, -5.022513E-06, -4.940296E-03,  5.000000E-01
 2.460002E+01,  2460,  3.140359E+00, -1.374918E-03, -3.140359E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.904908E-07, -3.601554E-06, -8.366225E-03,  5.000000E-01
 2.470002E+01,  2470,  3.140360E+00,  1.242552E-03, -3.140360E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.610848E-07, -2.373961E-06,  6.211455E-03,  5.000000E-01
 2.480002E+01,  2480,  3.140355E+00,  3.686967E-03, -3.140353E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.056735E-07, -2.167905E-06,  1.902498E-03,  5.000000E-01
 2.490002E+01,  2490,  3.140363E+00,  5.392166E-03, -3.140358E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.630746E-08, -3.898441E-06,  2.282154E-03,  5.000000E-01
 2.500002E+01,  2500,  3.140368E+00,  5.575994E-03, -3.140363E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.764328E-07, -4.638270E-06,  2.580521E-03,  5.000000E-01
 2.510002E+01,  2510,  3.140362E+00,  4.435892E-03, -3.140359E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.081653E-07, -6.668610E-06,  4.630704E-03,  5.000000E-01
 2.520002E+01,  2520,  3.140353E+00,  2.202792E-03, -3.140353E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.674680E-07, -6.734498E-06,  9.343149E-03,  5.000000E-01
 2.530002E+01,  2530,  3.140371E+00, -6.975501E-04, -3.140370E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.820926E-07, -8.066108E-06, -3.547603E-02,  5.000000E-01
 2.540002E+01,  2540,  3.140402E+00, -2.660325E-03, -3.140401E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.675296E-07, -7.422881E-06, -8.584563E-03,  5.000000E-01
 2.550002E+01,  2550,  3.140397E+00, -3.941051E-03, -3.140395E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.429755E-07, -6.950058E-06, -5.476627E-03,  5.000000E-01
 2.560003E+01,  2560,  3.140396E+00, -3.070013E-03, -3.140394E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.284742E-09, -5.389910E-06, -5.513013E-03,  5.000000E-01
 2.570002E+01,  2570,  3.140400E+00, -1.388212E-03, -3.140400E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.078077E-07, -4.178413E-06, -9.603488E-03,  5.000000E-01
 2.580002E+01,  2580,  3.140399E+00,  1.246929E-03, -3.140399E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.893046E-07, -3.031925E-06,  7.868266E-03,  5.000000E-01
 2.590002E+01,  2590,  3.140399E+00,  3.640302E-03, -3.140396E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.467376E-07, -2.699604E-06,  2.395467E-03,  5.000000E-01
 2.600002E+01,  2600,  3.140405E+00,  4.884745E-03, -3.140402E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.695786E-08, -3.917653E-06,  2.535166E-03,  5.000000E-01
 2.610003E+01,  2610,  3.140406E+00,  5.396511E-03, -3.140401E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.781460E-07, -4.717896E-06,  2.712800E-03,  5.000000E-01
 2.620002E+01,  2620,  3.140394E+00,  3.969023E-03, -3.140391E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.154600E-07, -6.554305E-06,  5.083031E-03,  5.000000E-01
 2.630003E+01,  2630,  3.140399E+00,  2.228261E-03, -3.140399E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.694055E-07, -6.879056E-06,  9.439451E-03,  5.000000E-01
 2.640002E+01,  2640,  3.140411E+00, -6.545904E-04, -3.140411E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.832035E-07, -8.103084E-06, -3.797582E-02,  5.000000E-01
 2.650002E+01,  2650,  3.140425E+00, -2.469686E-03, -3.140424E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.814318E-07, -7.525733E-06, -9.373110E-03,  5.000000E-01
 2.660003E+01,  2660,  3.140426E+00, -3.459099E-03, -3.140424E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.670762E-07, -6.428591E-06, -5.758416E-03,  5.000000E-01
 2.670002E+01,  2670,  3.140434E+00, -3.192049E-03, -3.140432E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.666645E-08, -5.280649E-06, -5.190608E-03,  5.000000E-01
 2.680003E+01,  2680,  3.140431E+00, -1.598268E-03, -3.140430E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.830881E-07, -4.414817E-06, -8.790341E-03,  5.000000E-01
 2.690002E+01,  2690,  3.140424E+00,  1.170897E-03, -3.140424E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.786467E-07, -2.711114E-06,  7.509141E-03,  5.000000E-01
 2.700003E+01,  2700,  3.140427E+00,  3.293102E-03, -3.140425E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.396296E-07, -2.747393E-06,  2.693744E-03,  5.000000E-01
